UF_str;Pop_nr;Altitude_val;Area_val;Latitude_val;Longitude_val;Rendimentos_val;FPM_val;ReceitaTrib_val;QtdeDecl_nr;RendTrib_val
BA;19340;559,0;10148,1;-14,18;44,53;1470,6;12223579,0;1564028,0;632;19,04
BA;22448;227,0;162,9;-12,51;39,0;1634,65;12223579,0;1078151,0;934;36,72
BA;18583;216,0;289,9;-12,78;39,17;1783,6;12198109,0;799585,0;570;25,03
BA;67651;440,0;1016,0;-11,56;39,28;5277,69;24447158,0;2612543,0;2925;130,26
BA;33066;219,0;117,5;-12,32;38,77;3646,44;14260842,0;2762513,0;2080;76,14
BA;25961;12,0;964,7;-11,81;37,61;1683,03;0,0;0,0;791;29,84
BA;18312;680,0;1285,9;-14,9;41,97;1942,98;10186316,0;382330,0;549;20,34
BA;4340;291,0;1044,7;-13,76;41,04;410,28;0,0;0,0;151;5,890000000000001
BA;23228;240,0;348,2;-12,23;38,75;2179,32;12223579,0;709910,0;813;30,08
BA;8795;710,0;535,5;-15,04;41,93;686,48;4941381,0;437459,0;210;6,98
BA;15000;657,0;2523,2;-13,83;44,45;785,82;10186316,0;732364,0;469;14,04
BA;17256;200,0;883,4;-10,28;37,93;1100,3;12223579,0;334807,0;303;10,120000000000001
BA;33084;561,0;11941,0;-13,34;44,64;2738,28;16298105,0;4622837,0;1528;55,47
BA;14396;472,0;4196,1;-12,03;44,26;1029,96;10186316,0;710007,0;379;12,629999999999999
BA;5552;477,0;162,2;-13,36;39,82;370,45;6111789,0;243940,0;159;5,84
BA;21529;149,0;607,7;-11,51;38,15;1523,86;12223579,0;1477035,0;439;15,58
BA;14247;688,0;1043,1;-12,23;44,42;977,24;8149053,0;749822,0;255;8,85
BA;63761;220,0;145,7;-12,67;39,1;8315,19;22409895,0;4436187,0;4815;262,48
BA;34974;330,0;6079,0;-8,99;39,91;2716,45;16298105,0;3011263,0;917;30,75
BA;12190;208,0;445,4;-14,44;39,91;839,37;0,0;0,0;250;8,040000000000001
BA;76624;35,0;184,2;-12,61;38,3;6592,49;24447158,0;17353615,0;6773;271,21
BA;12441;440,0;676,9;-13,76;41,77;906,52;8149053,0;349087,0;321;8,0
BA;4140;192,0;84,8;-12,91;39,19;363,62;6111789,0;301724,0;112;4,279999999999999
BA;8420;390,0;193,5;-12,95;39,52;833,5;0,0;0,0;223;8,02
BA;20859;650,0;1982,5;-15,53;40,91;2654,97;0,0;0,0;376;12,16
BA;42828;162,0;1215,3;-11,94;38,08;4095,11;18335368,0;4521935,0;2347;86,1
BA;36339;142,0;1320,7;-11,8;37,95;2249,82;16298105,0;11729347,0;1313;48,230000000000004
BA;60932;472,0;2235,3;-10,51;39,02;4222,37;22409895,0;2888599,0;2490;98,91
BA;112032;189,0;1179,1;-16,38;39,58;16295,28;30558947,0;21608920,0;11065;492,0
BA;18502;100,0;359,4;-10,6;38,22;1546,55;12223579,0;1034042,0;361;12,8
BA;5911;40,0;1668,5;-14,21;44,28;426,72;6111789,0;248019,0;160;3,17
BA;612000;234,0;1338,0;-12,27;38,97;97877,1;68388995,0;93229942,0;62023;2866,42
BA;17593;424,0;570,1;-10,74;40,13;909,56;10186316,0;731605,0;504;16,95
BA;5766;353,0;162,4;-14,99;39,92;494,43;6111789,0;191457,0;178;5,15
BA;11352;186,0;293,5;-14,86;39,66;995,66;0,0;0,0;367;11,32
BA;25074;490,0;16404,4;-11,05;45,19;2365,22;12223579,0;4385566,0;1234;46,31
BA;33097;164,0;243,2;-13,74;39,49;4031,8;14260857,0;1220808,0;1953;62,949999999999996
BA;4729;312,0;369,9;-11,47;39,78;380,66;5852118,0;283712,0;84;3,1399999999999997
BA;11381;1098,0;3700,1;-11,43;42,5;538,25;8149053,0;813189,0;159;5,43
BA;16039;250,0;1255,6;-9,34;38,25;1130,97;10186316,0;1287477,0;412;15,61
BA;8212;115,0;197,7;-14,32;39,46;600,28;0,0;0,0;157;4,71
BA;21198;204,0;106,3;-12,6;39,04;1611,52;12223579,0;1009478,0;804;31,96
BA;9087;628,0;936,1;-14,55;41,94;1110,65;8149581,0;313494,0;125;4,05
BA;85237;530,0;1296,7;-14,22;42,78;10813,6;26484421,0;9043452,0;7597;328,03999999999996
BA;22465;200,0;2325,4;-16,58;39,78;1943,36;0,0;0,0;659;23,08
BA;13786;328,0;312,5;-10,68;38,29;998,14;9692906,0;516674,0;317;10,71
BA;26382;242,0;2451,5;-12,77;40,21;2473,6;14260842,0;1663529,0;1040;34,63
BA;10679;574,0;426,7;-14,26;42,26;1357,03;6111789,0;961815,0;411;14,059999999999999
BA;24303;162,0;231,9;-14,87;39,59;3041,1;14260842,0;906137,0;1720;56,31
BA;19309;1027,0;849,9;-13,41;41,28;1900,28;0,0;0,0;793;25,12
BA;16640;365,0;1176,8;-14,84;39,99;1709,8;0,0;0,0;602;17,64
BA;18540;682,0;1383,7;-11,64;42,01;1248,16;0,0;1018878,0;339;10,3
BA;15231;492,0;954,4;-12,88;42,49;1265,73;10186316,0;682159,0;374;10,08
BA;5149;584,0;945,3;-12,65;40,93;290,14;6111789,0;172219,0;80;2,57
BA;24118;113,0;447,3;-14,16;39,37;1549,01;12223579,0;824862,0;651;23,68
BA;8671;190,0;787,7;-17,69;40,11;843,32;6111789,0;1415231,0;439;14,89
BA;18348;141,0;294,9;-14,07;39,64;2291,76;12223579,0;479411,0;850;28,33
BA;16614;889,0;1847,6;-12,65;42,22;1195,24;10186316,0;661790,0;388;16,01
BA;18740;782,0;624,1;-11,55;41,98;1498,85;12223579,0;524189,0;391;14,93
BA;27405;419,0;1722,3;-12,19;43,22;3415,75;14260842,0;2501077,0;1530;60,36
BA;6288;280,0;127,7;-11,75;39,19;525,72;0,0;0,0;192;7,14
BA;16193;765,0;832,5;-13,77;42,71;1467,43;10186316,0;1701519,0;549;23,17
BA;14509;48,0;527,2;-13,83;39,14;944,07;8149053,0;462329,0;313;10,879999999999999
BA;27704;352,0;827,8;-14,76;40,09;2201,53;14260842,0;843630,0;834;28,11
BA;182350;52,0;1760,0;-14,79;39,05;37456,25;0,0;0,0;18097;969,39
BA;40441;179,0;1222,6;-11,78;38,35;2303,99;16298105,0;2796736,0;1093;42,82
BA;15634;189,0;369,9;-12,3;39,31;1278,78;10186316,0;294375,0;110;3,58
BA;47388;135,0;267,3;-14,14;39,73;5815,86;20372631,0;3657508,0;4047;154,41
BA;62172;328,0;3048,5;-12,16;39,74;5523,47;22409895,0;2910339,0;2146;63,89
BA;10054;731,0;1061,2;-11,82;42,61;712,43;6111789,0;630230,0;427;11,23
BA;7443;542,0;413,5;-13,25;40,08;444,93;0,0;0,0;107;3,24
BA;10809;607,0;1947,3;-13,29;40,95;1164,85;8149053,0;470696,0;303;9,76
BA;24712;687,0;1029,4;-12,25;41,62;1306,52;12223579,0;776329,0;717;28,21
BA;29770;283,0;277,8;-12,05;38,77;2360,03;14260842,0;1296265,0;1149;48,4
BA;72730;721,0;319,0;-11,3;41,86;8928,09;24447158,0;6263085,0;6109;248,47
BA;30852;130,0;850,7;-16,58;39,55;2566,5;0,0;0,0;1443;54,989999999999995
BA;66065;265,0;2343,5;-12,53;40,31;7109,27;24447158,0;4781065,0;4297;174,34
BA;218925;54,0;432,2;-14,79;39,28;40146,67;0,0;0,0;26200;1199,12
BA;27198;29,0;737,9;-14,28;39,0;1704,34;14260842,0;2740036,0;1134;36,78
BA;16370;321,0;1208,7;-12,99;40,97;840,09;10186316,0;811414,0;460;13,34
BA;13448;258,0;259,2;-14,16;40,01;1353,04;0,0;0,0;409;17,189999999999998
BA;15871;185,0;788,8;-14,28;39,84;1269,37;10186316,0;5408824,0;762;27,56
BA;7384;176,0;839,1;-16,09;39,61;1096,82;6111789,0;1282393,0;357;14,02
BA;14533;44,0;4451,2;-11,01;42,4;752,36;8149053,0;1410559,0;146;4,17
BA;7428;167,0;1222,7;-15,14;39,72;796,05;6111789,0;380730,0;201;5,779999999999999
BA;21817;101,0;284,5;-14,68;39,38;2166,85;0,0;0,0;1122;49,93
BA;67191;112,0;2274,3;-17,04;39,53;9059,11;24447158,0;4584404,0;5341;187,28
BA;8534;232,0;111,1;-13,78;39,68;883,3;6118424,0;487329,0;285;8,24
BA;23520;346,0;1441,6;-15,25;40,62;2352,42;12223579,0;796286,0;774;35,55
BA;8029;44,0;490,5;-12,26;38,04;513,22;0,0;0,0;110;3,84
BA;20671;210,0;1463,8;-17,17;40,33;2513,38;12223579,0;1018488,0;809;33,75
BA;22476;15,0;118,0;-12,89;38,68;2470,76;0,0;0,0;936;41,84
BA;10448;40,0;459,4;-14,9;39,42;1103,56;0,0;0,0;360;11,01
BA;10910;177,0;1005,4;-15,95;39,53;958,67;8149053,0;1237623,0;420;15,89
BA;75440;279,0;1627,5;-15,25;40,25;9168,87;24447158,0;5185917,0;5288;227,64
BA;35632;155,0;1585,6;-11,32;38,23;1694,23;16298105,0;918695,0;611;23,22
BA;10799;152,0;408,4;-14,42;39,57;833,48;8149053,0;556316,0;267;9,55
BA;8480;578,0;323,0;-13,45;39,94;644,43;0,0;0,0;176;7,37
BA;19968;259,0;1805,1;-15,66;40,07;1625,79;12223579,0;620122,0;841;25,27
BA;14691;260,0;583,4;-12,71;39,7;1153,59;10186316,0;890106,0;463;14,239999999999998
BA;13336;820,0;313,7;-13,53;40,15;1506,7;8149053,0;597983,0;506;18,21
BA;38413;377,0;1722,7;-10,69;39,85;2407,86;16298105,0;1013687,0;909;38,790000000000006
BA;21143;237,0;313,6;-15,12;40,07;2134,97;12223579,0;606116,0;938;33,31
BA;19311;520,0;1216,3;-13,81;41,3;2030,84;0,0;0,0;677;24,2
BA;28934;27,0;417,3;-13,73;39,15;2270,93;14260842,0;1525576,0;1196;45,71
BA;11294;490,0;1485,8;-14,41;43,55;754,3;8149053,0;314549,0;299;7,949999999999999
BA;9318;448,0;9525,7;-13,62;44,43;630,87;6111789,0;3571878,0;308;10,149999999999999
BA;15380;900,0;1235,6;-14,85;42,43;1169,25;10186316,0;867704,0;279;11,09
BA;84577;463,0;2360,0;-11,18;40,52;11104,43;26484421,0;8619172,0;5988;278,09000000000003
BA;55127;667,0;928,2;-13,53;39,97;5329,7;22409895,0;3114282,0;2156;84,15
BA;32969;662,0;2456,5;-10,26;40,2;2934,16;14260842,0;2946448,0;2437;109,06
BA;18432;11,0;898,7;-13,11;38,9;980,5;0,0;0,0;276;10,47
BA;11031;146,0;641,2;-11,56;37,78;576,6;8149053,0;764006,0;197;6,74
BA;161150;215,0;3227,3;-13,86;40,08;20286,64;65544085,0;17900143,0;14205;666,86
BA;40851;275,0;4656,1;-10,08;38,48;2761,96;18335368,0;1658866,0;1338;55,769999999999996
BA;14993;342,0;239,4;-13,26;39,57;1250,98;10187044,0;513574,0;361;12,21
BA;13636;163,0;218,9;-14,02;39,89;1448,67;0,0;0,0;482;20,48
BA;24894;815,0;914,9;-11,35;41,66;1847,9;12223579,0;940029,0;760;26,03
BA;216588;368,0;6500,7;-9,41;40,5;30282,12;67581348,0;22192738,0;16087;744,56
BA;10272;365,0;1398,8;-16,84;40,16;1007,99;0,0;0,0;206;5,83
BA;15844;620,0;948,6;-11,05;41,97;1134,01;10246766,0;411848,0;379;12,42
BA;6434;196,0;356,8;-15,19;39,5;634,98;0,0;0,0;235;7,1
BA;7526;538,0;585,2;-13,52;41,59;1040,71;6111789,0;158687,0;336;8,15
BA;4046;558,0;405,3;-13,66;40,21;303,05;6111789,0;192693,0;111;4,09
BA;15676;525,0;877,4;-14,03;42,14;759,09;10186316,0;573961,0;138;4,83
BA;23682;190,0;457,7;-13,18;39,43;1933,85;12223579,0;1487143,0;422;19,71
BA;3997;290,0;615,5;-17,61;40,34;520,29;6111789,0;705802,0;249;8,149999999999999
BA;3993;530,0;776,1;-12,36;40,91;271,3;6111789,0;357738,0;75;2,2800000000000002
BA;8810;875,0;431,9;-13,48;40,22;732,65;6111790,0;190777,0;173;4,63
BA;9554;315,0;174,3;-11,78;38,9;795,73;0,0;0,0;131;4,84
BA;27432;775,0;602,4;-11,38;41,83;2506,86;14259868,0;979061,0;798;26,46
BA;188013;30,0;57,7;-12,89;38,33;36127,26;67581348,0;75768614,0;32423;2059,54
BA;11340;394,0;1277,0;-12,56;41,39;1101,57;8149053,0;1148322,0;612;25,71
BA;12965;852,0;843,4;-14,68;42,51;1407,24;8149053,0;462083,0;646;16,53
BA;45647;475,0;2135,6;-13,64;41,84;4281,82;18335368,0;2090012,0;2001;81,72
BA;76420;0,0;3941,1;0,0;0,0;0,0;22409889,0;22467269,0;9938;395,96
BA;11836;353,0;650,3;-12,14;40,36;715,63;8149053,0;652333,0;386;9,59
BA;18608;324,0;1287,5;-15,57;40,42;1348,04;12223579,0;887732,0;600;25,369999999999997
BA;49861;697,0;2994,1;-13,02;42,7;3149,8;20372631,0;2895473,0;1511;63,49
BA;8390;357,0;2294,3;-9,17;39,06;624,81;4941784,0;263107,0;175;5,75
BA;19985;5,0;32,2;-12,74;38,62;1923,2;12223579,0;11729898,0;2149;88,81
BA;5561;600,0;681,7;-14,66;41,49;814,16;0,0;0,0;120;3,7399999999999998
BA;9976;309,0;492,0;-15,62;40,27;686,47;6111789,0;379864,0;280;9,12
BA;20144;468,0;952,7;-11,71;40,15;1497,12;12223579,0;1137555,0;427;18,87
BA;17416;433,0;2008,4;-14,34;43,77;911,62;0,0;0,0;241;8,83
BA;8918;515,0;529,0;-14,39;41,88;587,18;6111797,0;316098,0;154;5,48
BA;14618;292,0;2254,4;-14,15;40,24;1103,65;10186316,0;1369893,0;398;16,06
BA;13652;519,0;3177,4;-10,72;44,03;486,01;8149053,0;524803,0;177;5,66
BA;24156;964,0;2253,2;-13,44;40,43;2301,06;14260842,0;1121062,0;1394;42,08
BA;45928;39,0;440,2;-12,78;38,92;3388,49;18335368,0;5073652,0;1488;51,769999999999996
BA;21098;36,0;823,4;-14,1;39,01;1944,13;0,0;0,0;528;16,82
BA;10962;292,0;1277,2;-13,0;40,53;901,73;0,0;0,0;339;10,780000000000001
BA;15131;43,0;772,5;-15,56;39,3;1186,99;10186316,0;901594,0;374;12,030000000000001
BA;45194;32,0;633,2;-12,53;38,3;4145,71;18335368,0;39201234,0;3310;121,51
BA;12217;509,0;775,7;-13,91;42,85;435,93;8149053,0;482619,0;182;5,91
BA;23420;185,0;1238,7;-17,37;40,22;2959,13;12223579,0;1657761,0;1576;55,67
BA;27627;532,0;1568,2;-11,43;40,6;2469,06;14260842,0;1005327,0;769;36,29
BA;11700;419,0;284,4;-12,87;39,86;1214,46;8149053,0;998943,0;359;10,79
BA;17881;829,0;1697,7;-10,95;40,58;882,23;10186316,0;641993,0;242;8,96
BA;10081;420,0;1061,0;-14,24;40,78;721,22;8149053,0;317048,0;199;5,609999999999999
BA;54807;489,0;3186,9;-10,44;39,33;2629,36;22409895,0;1553881,0;1091;45,75
BA;8977;405,0;1696,9;-11,56;43,28;669,23;6111789,0;426608,0;165;5,69
BA;36641;1011,0;5742,9;-11,55;41,16;3641,78;0,0;0,0;1235;50,91
BA;12450;384,0;612,2;-15,02;42,37;1061,85;8149053,0;625465,0;335;11,239999999999998
BA;10400;983,0;2455,0;-13,01;41,37;1032,68;8149053,0;787422,0;559;20,14
BA;40514;7,0;1780,6;-18,09;39,55;4932,42;16298105,0;13846897,0;2906;139,97
BA;12398;850,0;566,0;-11,97;41,64;879,93;7802723,0;526070,0;174;5,4799999999999995
BA;26935;604,0;1493,4;-11,86;40,47;1925,47;14260842,0;939743,0;544;20,03
BA;7860;86,0;110,1;-13,0;39,11;621,34;6111789,0;311104,0;177;6,3
BA;11552;560,0;3638,1;-12,2;43,83;721,46;8149053,0;587469,0;161;5,51
BA;30691;213,0;89,3;-12,63;38,99;3528,0;14260842,0;1049983,0;1643;79,46000000000001
BA;22742;271,0;283,2;-13,23;39,5;3533,64;12223579,0;597154,0;757;33,6
BA;29297;39,0;253,8;-13,04;39,01;2809,43;14260842,0;1573413,0;1748;70,58
BA;14119;20,0;399,3;-13,6;39,11;788,93;8157960,0;292112,0;245;9,83
BA;13270;370,0;461,2;-10,82;39,43;710,12;8149053,0;739669,0;289;11,02
BA;17048;422,0;853,7;-14,79;40,14;1229,36;10186316,0;524883,0;421;15,62
BA;8105;298,0;349,9;-11,61;39,63;866,4;6111789,0;436497,0;315;11,100000000000001
BA;7063;292,0;178,7;-13,81;39,63;577,6;6111789,0;265545,0;139;4,67
BA;8192;560,0;470,4;-13,03;40,07;470,18;0,0;0,0;107;3,1799999999999997
BA;9453;415,0;431,3;-12,82;41,07;628,95;0,0;0,0;161;3,8899999999999997
BA;25813;169,0;950,4;-11,23;38,48;1750,46;14260842,0;842427,0;666;27,45
BA;42754;11,0;1322,9;-17,89;39,37;4009,03;18337820,0;7523818,0;2537;98,65
BA;12085;835,0;609,2;-12,81;42,17;878,04;8149053,0;533142,0;207;6,1
BA;15969;460,0;251,4;-10,32;38,41;819,18;0,0;0,0;219;8,41
BA;26722;139,0;542,2;-11,37;38,33;2044,05;14260842,0;1179460,0;827;29,25
BA;22756;550,0;3512,7;-12,32;42,9;1461,26;12223579,0;1311866,0;526;19,45
BA;8822;327,0;155,1;-12,02;38,62;538,73;6111789,0;383295,0;193;7,22
BA;17691;560,0;1487,7;-10,97;41,08;1025,93;10186316,0;485273,0;453;12,24
BA;22340;802,0;2524,9;-14,27;43,16;2160,68;12223579,0;833142,0;532;20,84
BA;9066;697,0;657,7;-12,53;41,56;855,96;6111789,0;376544,0;442;19,78
BA;21961;654,0;1170,1;-13,44;42,24;3212,79;12223579,0;1477466,0;721;32,41
BA;32452;425,0;2614,8;-12,69;43,18;1338,37;14260842,0;1160724,0;667;20,759999999999998
BA;29769;434,0;435,7;-10,69;37,86;2466,49;0,0;0,0;1463;37,98
BA;11031;169,0;606,5;-15,46;39,65;1211,91;0,0;0,0;397;12,11
BA;118323;243,0;1579,7;-9,41;38,21;16161,67;32596210,0;13532581,0;10324;524,9
BA;14474;286,0;616,2;-11,83;39,61;913,19;10186316,0;584291,0;405;13,379999999999999
BA;7511;230,0;159,8;-12,15;38,65;393,09;6111909,0;140367,0;122;4,04
BA;18094;356,0;896,2;-10,01;37,89;904,28;0,0;0,0;269;9,34
BA;18584;1268,0;1713,5;-13,15;41,77;1376,58;0,0;0,0;450;17,35
BA;35255;394,0;11732,2;-10,0;42,5;1415,85;16298105,0;1323890,0;715;21,72
BA;16758;610,0;614,1;-14,49;42,69;1220,5;10186316,0;756042,0;562;24,16
BA;21087;448,0;496,3;-10,74;40,36;1577,7;12223579,0;1093481,0;418;15,49
BA;10769;300,0;545,5;-11,81;39,91;930,12;8149053,0;839519,0;295;8,99
BA;9777;148,0;187,3;-13,76;39,38;664,56;6111789,0;283843,0;215;5,94
BA;12452;618,0;439,7;-14,94;41,72;1192,67;0,0;0,0;187;7,03
BA;24785;554,0;975,6;-11,73;40,56;1685,93;12223579,0;875898,0;695;25,96
BA;9413;691,0;927,0;-13,26;40,37;586,0;6111789,0;648604,0;233;5,43
BA;26436;943,0;961,7;-14,67;40,47;1962,44;14260842,0;1296363,0;484;17,61
BA;48655;760,0;826,5;-14,53;40,37;4540,06;0,0;0,0;2273;84,9
BA;37061;60,0;290,1;-12,43;38,33;3567,85;16298105,0;13764470,0;3351;154,25
BA;16242;362,0;497,3;-10,86;40,13;1000,57;0,0;0,0;338;11,260000000000002
BA;143282;49,0;2408,5;-16,45;39,06;18752,76;34633473,0;30412981,0;11703;498,43
BA;9263;181,0;985,5;-15,59;39,88;954,04;6111789,0;383147,0;297;9,21
BA;29158;4,0;1740,3;-17,34;39,22;4137,16;14260842,0;2732268,0;1611;58,69
BA;14672;672,0;163,6;-11,3;41,99;1203,27;10186316,0;487056,0;436;17,71
BA;13307;682,0;1185,1;-14,69;41,68;1168,02;10186316,0;734676,0;189;5,95
BA;27187;150,0;417,2;-13,45;39,42;1621,28;14260842,0;901105,0;890;24,740000000000002
BA;26054;295,0;2024,2;-10,98;39,63;1971,96;0,0;0,0;743;31,81
BA;29088;352,0;1342,9;-10,75;39,21;1446,4;14260842,0;1366074,0;496;20,16
BA;10038;420,0;387,7;-11,41;40,13;589,55;6111789,0;248376,0;151;5,25
BA;24305;238,0;1218,9;-12,41;39,5;1285,7;0,0;0,0;406;13,93
BA;42056;388,0;4684,0;-9,62;42,08;3482,42;0,0;0,0;1643;55,11
BA;13209;325,0;181,5;-11,5;39,43;1158,54;8149053,0;244642,0;459;16,36
BA;23237;495,0;5670,4;-11,75;44,91;1215,18;12223579,0;1561924,0;503;16,65
BA;35322;219,0;1190,2;-11,81;39,39;3248,91;15729185,0;1447887,0;1630;67,19
BA;35819;627,0;2582,2;-13,61;42,94;1993,61;16298105,0;1016476,0;1120;42,64
BA;15229;180,0;642,6;-11,05;38,43;901,42;10186316,0;507675,0;211;7,65
BA;51026;228,0;788,6;-10,83;38,54;5017,63;20372631,0;2205557,0;2954;110,62
BA;8713;0,0;1271,3;-15,46;40,74;1168,45;6111789,0;344856,0;113;3,92
BA;13556;999,0;1063,7;-13,58;41,81;1342,1;8149053,0;520500,0;609;20,07
BA;15530;598,0;814,3;-14,41;42,08;957,75;10199594,0;648093,0;496;16,49
BA;12060;551,0;819,8;-13,13;42,29;1202,31;8149053,0;720298,0;340;9,850000000000001
BA;40515;169,0;716,9;-11,48;37,93;3157,71;16298105,0;1629339,0;1250;43,8
BA;8763;295,0;2723,5;-8,85;38,77;808,98;6111789,0;721088,0;341;13,45
BA;31780;368,0;2171,4;-12,28;40,49;2461,59;14260842,0;1005990,0;1713;50,68
BA;15171;6,0;149,8;-12,87;38,76;760,03;8149053,0;1129055,0;521;20,65
BA;2902927;8,0;693,3;-12,97;38,51;819660,01;550460304,0;1296572942,0;435128;27187,53
BA;20635;293,0;345,6;-11,96;38,98;1341,61;12246985,0;504743,0;543;21,79
BA;15237;317,0;882,9;-9,74;38,13;872,34;10186325,0;451122,0;316;11,2
BA;28045;32,0;1562,7;-16,28;39,02;3915,2;14260842,0;4046473,0;1507;58,03
BA;6778;281,0;298,2;-14,96;39,81;531,21;0,0;0,0;144;5,3
BA;11186;398,0;315,7;-13,29;39,82;1089,35;8149053,0;637742,0;358;16,13
BA;36690;370,0;1559,7;-11,26;39,37;3559,85;16439988,0;1367780,0;1366;52,04
BA;13579;195,0;774,9;-15,43;39,33;1112,91;0,0;0,0;432;12,61
BA;41809;436,0;1966,8;-13,39;44,19;3944,88;18335368,0;1875716,0;2538;97,07
BA;27132;526,0;1820,1;-12,98;44,05;2355,56;14260842,0;1282824,0;1038;41,6
BA;9407;278,0;230,8;-12,02;38,87;576,53;6111789,0;302270,0;220;9,18
BA;28642;440,0;5977,7;-11,01;44,52;1773,34;14260842,0;1538216,0;703;26,77
BA;10514;227,0;707,2;-12,77;39,52;645,05;6111789,0;1537814,0;195;10,14
BA;61559;42,0;492,9;-12,55;38,71;7081,88;22409895,0;3189617,0;3747;158,16000000000003
BA;100550;213,0;261,3;-12,97;39,26;12046,21;28521684,0;10338615,0;7809;367,32000000000005
BA;52704;242,0;363,0;-12,43;39,25;3658,63;20372631,0;3165995,0;1971;77,02000000000001
BA;32078;497,0;15157,0;-12,36;44,97;1558,13;14260842,0;7562362,0;1215;47,95
BA;9849;0,0;326,9;-11,47;39,53;746,18;6139937,0;393144,0;324;13,469999999999999
BA;15049;45,0;99,2;-12,6;38,97;1504,94;10186316,0;719975,0;511;22,02
BA;15548;40,0;949,4;-13,4;44,19;1169,79;8149053,0;930225,0;842;26,34
BA;21548;195,0;206,0;-12,85;39,09;2051,76;12223579,0;970291,0;636;23,2
BA;38838;11,0;262,9;-12,63;38,68;3484,49;0,0;0,0;2917;120,56
BA;19519;692,0;1199,5;-11,23;41,91;1995,42;12223579,0;524910,0;476;14,76
BA;37111;234,0;300,7;-12,43;38,97;3005,04;0,0;0,0;1354;59,599999999999994
BA;6158;180,0;72,5;-15,08;39,34;441,16;0,0;0,0;143;4,13
BA;11002;361,0;406,0;-11,5;40,02;612,79;8149053,0;391895,0;197;6,5600000000000005
BA;11963;293,0;214,4;-13,05;39,46;1034,71;8149053,0;273685,0;206;8,32
BA;45292;37,0;538,3;-12,51;38,5;4953,29;17946030,0;12723288,0;2965;129,18
BA;17630;226,0;117,2;-12,73;39,18;1596,89;10187171,0;880164,0;581;21,990000000000002
BA;20259;213,0;1010,0;-11,6;38,6;878,29;12223579,0;866082,0;395;14,54
BA;12161;44,0;163,5;-12,74;38,77;1052,77;8149052,0;632961,0;376;13,29
BA;12693;542,0;504,3;-10,94;40,42;868,22;8149053,0;659721,0;293;11,44
BA;44999;812,0;2517,3;-12,42;41,77;4316,52;0,0;0,0;2332;95,53999999999999
BA;11435;533,0;1948,5;-14,57;42,94;806,84;8149053,0;678305,0;276;9,649999999999999
BA;80810;538,0;827,5;-10,46;40,19;11275,01;26068251,0;4760519,0;6308;283,47
BA;33022;0,0;2593,4;-13,56;43,6;1953,0;16298105,0;1717929,0;700;21,79
BA;41102;410,0;12698,8;-9,75;41,89;2302,89;18335368,0;992539,0;788;28,16
BA;18428;500,0;1346,6;-12,76;43,95;1382,64;12223579,0;495184,0;449;12,370000000000001
BA;15507;311,0;536,5;-12,16;39,33;1268,17;10186316,0;504692,0;320;11,41
BA;82733;379,0;658,9;-11,66;39,01;8494,17;26484421,0;4923647,0;5168;223,41
BA;13308;478,0;295,8;-11,42;40,3;1024,58;8149053,0;352360,0;301;11,11
BA;131630;52,0;201,2;-12,78;38,4;13808,34;34633473,0;37675007,0;9353;361,25
BA;13256;428,0;1751,0;-13,08;43,47;584,74;8149053,0;565875,0;148;4,47
BA;12034;332,0;702,1;-10,35;38,22;1742,21;0,0;0,0;314;9,38
BA;23511;0,0;1238,9;-9,46;40,82;2820,57;12138102,0;1480081,0;1190;55,63
BA;17239;620,0;993,3;-12,09;41,64;1135,0;10186316,0;778342,0;300;12,059999999999999
BA;13008;532,0;1375,8;-12,71;44,01;844,35;8149053,0;606502,0;263;7,699999999999999
BA;21264;430,0;1234,5;-14,02;41,25;2459,03;0,0;0,0;626;23,27
BA;17601;835,0;722,9;-13,55;42,49;1120,62;10186316,0;799673,0;716;22,85
BA;8532;248,0;219,9;-11,98;39,1;783,31;6111789,0;337240,0;362;11,82
BA;20886;15,0;410,8;-13,54;39,1;1218,24;12224003,0;364541,0;480;18,119999999999997
BA;17413;820,0;663,9;-11,85;40,79;1393,19;0,0;0,0;358;12,73
BA;155659;186,0;1163,9;-17,54;39,74;21077,93;36670737,0;17699513,0;13171;591,36
BA;8067;121,0;231,5;-12,29;38,63;701,05;0,0;0,0;235;8,34
BA;22944;430,0;335,5;-11,49;39,0;1747,79;12223579,0;1208000,0;936;41,08
BA;15079;192,0;317,8;-13,6;39,49;791,18;10186316,0;696670,0;362;13,77
BA;13537;720,0;198,9;-12,39;38,63;1043,17;8149053,0;848734,0;430;16,29
BA;18367;530,0;1679,6;-14,98;41,41;1654,16;12223579,0;747388,0;315;10,08
BA;56131;209,0;2799,1;-10,96;38,79;3775,18;0,0;0,0;1843;69,28
BA;25178;439,0;3035,2;-9,84;39,48;2209,78;14260842,0;1347975,0;1193;38,42
BA;20770;324,0;726,3;-13,27;39,66;1840,04;12223579,0;606337,0;578;22,39
BA;20993;68,0;178,8;-14,31;39,32;2332,28;0,0;0,0;1111;43,41
BA;26787;109,0;268,2;-14,21;39,52;2329,66;0,0;0,0;1023;36,55
BA;14460;582,0;551,0;-11,34;42,13;1281,03;10186316,0;438826,0;428;17,99
BA;18851;738,0;1670,5;-10,73;41,33;956,72;0,0;0,0;239;7,0
BA;22535;28,0;1177,5;-15,29;39,08;2665,65;14260842,0;3176327,0;760;30,22
BA;17270;637,0;969,4;-14,77;42,66;1638,62;10186316,0;575602,0;675;23,060000000000002
